,Control,Group1,Group2,Group3,Group4,Group5,Gender
0,0.0011085547122109732,,2.0638833143391415,,0.9953506369949123,-2.7015895166762833,Male
1,-0.2895440692501988,0.7152789743984055,0.0283555762176681,-1.0781031163453436,1.0049193984454143,,Male
2,-1.1160663030644142,-1.5454002921112682,-0.170136559187182,-0.15423774021542067,0.9997095540732639,-1.1908265155060997,Male
3,-0.012882756745794295,-0.008383849928522256,-2.3388899862275165,,1.0029487185682084,-0.9206574876067519,Male
4,,,0.30614394366102643,0.3564655970433016,,,Male
5,-0.4811353628769039,-0.7200855607188968,-0.005202790730335971,-1.9313985771139426,1.0034742623898507,-1.1586901589952456,Male
6,-1.517331178795672,0.2655115856921195,,-0.39155015877362626,1.008811897748375,,Male
7,-0.49087198122174647,0.10854852571496944,0.6298312414596592,-0.5169049070620899,1.0056206299660049,-1.231555838439106,Male
8,-0.24068057850267277,,0.7354792892894407,-1.20365911547885,1.0096505290285473,-0.38773162908500103,Male
9,,-0.17460021059294129,,2.4751421580830177,0.9931774263532592,-2.1895679506503334,Male
10,0.6358910802468317,0.433026189953598,-0.5718110969215107,-0.9945001563122426,0.9948507236556542,-0.7956683885485097,Male
11,1.7401173052851766,1.203037373812212,-0.16130491964943294,0.07577975662985892,0.9917662255815074,-1.0160813593066402,Male
12,0.2966822177114033,-0.9650656705167633,,0.6992788811026629,1.0036733763655543,0.17974059983071178,Male
13,0.7075036618518883,1.028274077982704,0.8756207490672434,-1.6118460379981132,0.998411949883752,,Male
14,1.8228157631182367,0.2286301301246597,-0.9911199367466184,0.945679134532083,1.0059634586129873,-0.8021973047398538,Male
15,,0.44513761283034786,-0.8050466885656566,-0.5188270245742214,1.0020711664517803,-1.6803776174264617,Male
16,1.542729625488087,-1.1366022118310442,1.051265964263483,0.6158382400712743,1.000830835092247,-1.889518878283898,Male
17,-0.9007211714166887,0.1351368784486355,1.8890626461382458,,1.0140343094707809,-1.8532805660003788,Male
18,-0.13712501037800534,1.4845370018365822,0.2833534845661022,-1.4262074442803976,1.003956896408024,-0.7395089549576834,Male
19,1.29757901208005,-1.079804885785276,,0.8131192127257882,0.9998252768801407,,Male
20,0.6752711674321854,,1.4100582715534071,0.10519506687313451,0.9935769501572906,0.28564421684876895,Female
21,0.03195811696669851,-1.7433722958989073,0.00485193581330029,-0.25783105974966514,1.0077710466164969,-1.9171953481324768,Female
22,0.9181458962974814,0.266070164000551,1.0401807978329853,0.24408387643577312,1.0062185758869395,-2.107023619148161,Female
23,0.3805094664402412,2.384967330711097,1.863500206405749,,0.9929045927506968,-2.4183387117516952,Female
24,0.5163674872379074,1.1236912534094234,0.9445083955273774,-1.5510374721225868,0.9990522893777108,-0.39746497350437915,Female
25,-0.35523945834610365,1.6726222133078277,,-2.610010716302722,1.0015523609343913,0.07679378887407284,Female
26,0.2087770012272209,0.09914921583524362,,-2.078433747301026,,,Female
27,0.32841107596844443,1.3979963770935753,,-2.1847714879680566,0.9981847764149918,-1.957629052358874,Female
28,-0.4982247664794937,-0.2712479879657808,0.1363353977215322,-2.6152121819372995,1.0091320222071711,-1.0242526515667936,Female
29,-2.0917767735404675,,-0.25952598637624463,-1.0441080170714967,0.9894591217802432,-0.9954551018326341,Female
30,-0.08258774062153114,-0.26731718867356863,0.11005325737179023,-0.9250815577202606,1.0032036373578228,0.4797918119453819,Female
31,2.4551826523000084,,,-0.435886411734645,1.0123528368898287,-0.7716158239765554,Female
32,-2.67211000417194,0.1327082957599512,0.12865324907495398,-0.18170128849014763,0.9959472236110655,,Female
33,-0.9132792805867463,-0.4761420149273371,-0.06610784372471479,-0.7810360394594023,0.9970386198932722,0.005002314395415874,Female
34,,1.3084730808634777,0.40340620835625274,,1.0014191815736784,-0.48446510720915337,Female
35,,0.1950132792330928,0.37810023445874014,-0.323425162301957,1.003356727816555,-0.8360836618539299,Female
36,1.1304612567766834,,0.6107756811282428,-1.393881074330575,1.0025925650425778,-0.6432377674056321,Female
37,1.0423974474639612,-0.337632337085531,1.7171996925178163,-1.1105335245126118,0.9901265324126026,0.9806115118912817,Female
38,1.303810443080542,,,-0.361260890765417,0.9950135909096106,,Female
39,1.3894007323618391,-0.7319695020012079,1.6100471578366127,-1.0746226020286018,1.0006609294871298,-0.38051917936590707,Female
